#Nombre d'essais = 600000, 
#Poids de l'erreur = 4801, 
#Taille d'un bloc = 42, 
#Poids de h = 45. 
0 	 1917.396362 	 1 
1 	 1917.781982 	 0 
2 	 1917.746582 	 0 
3 	 1917.429077 	 1 
4 	 1917.654053 	 0 
5 	 1916.954468 	 2 
6 	 1917.722168 	 0 
7 	 1917.680908 	 0 
8 	 1917.005493 	 2 
9 	 1917.417480 	 1 
10 	 1917.771240 	 0 
11 	 1917.753296 	 0 
12 	 1917.734375 	 0 
13 	 1917.741333 	 0 
14 	 1917.687744 	 0 
15 	 1917.803223 	 0 
16 	 1917.750977 	 0 
17 	 1917.065552 	 2 
18 	 1917.791382 	 0 
19 	 1917.547729 	 1 
20 	 1917.725342 	 0 
21 	 1917.799072 	 0 
22 	 1917.734131 	 0 
23 	 1917.505005 	 1 
24 	 1917.701172 	 0 
25 	 1917.701294 	 0 
26 	 1917.440918 	 1 
27 	 1917.414795 	 1 
28 	 1917.324707 	 1 
29 	 1917.811890 	 0 
30 	 1917.764648 	 0 
31 	 1917.854248 	 0 
32 	 1917.078491 	 2 
33 	 1917.560059 	 1 
34 	 1917.420044 	 1 
35 	 1917.391968 	 1 
36 	 1917.780396 	 0 
37 	 1917.348511 	 1 
38 	 1917.706055 	 0 
39 	 1917.736572 	 0 
40 	 1917.052979 	 2 
41 	 1917.862061 	 0 
42 	 1917.751953 	 0 
43 	 1916.952393 	 2 
44 	 1917.796753 	 0 
45 	 1917.662598 	 0 
46 	 1917.402466 	 1 
47 	 1917.731934 	 0 
48 	 1917.751465 	 0 
49 	 1917.825317 	 0 
50 	 1917.268555 	 1 
51 	 1917.667358 	 0 
52 	 1917.727783 	 0 
53 	 1917.779053 	 0 
54 	 1917.842773 	 0 
55 	 1917.782959 	 0 
56 	 1917.706299 	 0 
57 	 1917.626831 	 0 
58 	 1917.787476 	 0 
59 	 1917.337891 	 1 
60 	 1917.728271 	 0 
61 	 1917.645508 	 0 
62 	 1917.736816 	 0 
63 	 1917.401123 	 1 
64 	 1917.401733 	 1 
65 	 1917.837646 	 0 
66 	 1917.766479 	 0 
67 	 1917.653931 	 0 
68 	 1917.343018 	 1 
69 	 1917.388428 	 1 
70 	 1917.412842 	 1 
71 	 1917.453125 	 1 
72 	 1917.885986 	 0 
73 	 1917.476440 	 1 
74 	 1917.771973 	 0 
75 	 1917.409058 	 1 
76 	 1917.787476 	 0 
77 	 1917.764648 	 0 
78 	 1917.782715 	 0 
79 	 1917.759521 	 0 
80 	 1917.866821 	 0 
81 	 1917.597168 	 0 
82 	 1917.758911 	 0 
83 	 1917.445068 	 1 
84 	 1917.685181 	 0 
85 	 1917.774414 	 0 
86 	 1917.027100 	 2 
87 	 1917.861572 	 0 
88 	 1917.674438 	 0 
89 	 1917.294556 	 1 
90 	 1917.712280 	 0 
91 	 1917.817993 	 0 
92 	 1917.727173 	 0 
93 	 1917.372437 	 1 
94 	 1917.778687 	 0 
95 	 1917.315430 	 1 
96 	 1917.406494 	 1 
97 	 1917.800659 	 0 
98 	 1917.799927 	 0 
99 	 1917.676147 	 0 
100 	 1917.326538 	 1 
101 	 1917.691895 	 0 
102 	 1917.802368 	 0 
103 	 1917.801147 	 0 
104 	 1917.800049 	 0 
105 	 1917.280518 	 1 
106 	 1917.712524 	 0 
107 	 1917.034180 	 2 
108 	 1917.682373 	 0 
109 	 1917.784180 	 0 
110 	 1917.424194 	 1 
111 	 1917.749023 	 0 
112 	 1917.522217 	 1 
113 	 1917.776367 	 0 
114 	 1917.403198 	 1 
115 	 1917.772217 	 0 
116 	 1917.348877 	 1 
117 	 1917.671997 	 0 
118 	 1917.761841 	 0 
119 	 1917.721802 	 0 
120 	 1917.770874 	 0 
121 	 1917.714355 	 0 
122 	 1917.337280 	 1 
123 	 1917.808105 	 0 
124 	 1917.654907 	 0 
125 	 1917.045654 	 2 
126 	 1917.687256 	 0 
127 	 1917.789185 	 0 
128 	 1917.707031 	 0 
129 	 1917.718750 	 0 
130 	 1917.690308 	 0 
131 	 1917.439087 	 1 
132 	 1917.355225 	 1 
133 	 1917.832031 	 0 
134 	 1917.479004 	 1 
135 	 1917.386475 	 1 
136 	 1917.742188 	 0 
137 	 1917.794678 	 0 
138 	 1917.744263 	 0 
139 	 1917.700806 	 0 
140 	 1917.086670 	 2 
141 	 1917.013428 	 2 
142 	 1917.317383 	 1 
143 	 1917.752686 	 0 
144 	 1917.782471 	 0 
145 	 1917.698486 	 0 
146 	 1917.820557 	 0 
147 	 1917.700073 	 0 
148 	 1917.763184 	 0 
149 	 1917.852051 	 0 
150 	 1917.701660 	 0 
151 	 1917.390503 	 1 
152 	 1917.399048 	 1 
153 	 1917.777344 	 0 
154 	 1917.738037 	 0 
155 	 1917.779175 	 0 
156 	 1917.674683 	 0 
157 	 1917.714111 	 0 
158 	 1917.032227 	 2 
159 	 1917.413696 	 1 
160 	 1917.439941 	 1 
161 	 1917.056763 	 2 
162 	 1917.811646 	 0 
163 	 1917.718384 	 0 
164 	 1917.739990 	 0 
165 	 1917.481201 	 1 
166 	 1917.770996 	 0 
167 	 1917.814331 	 0 
168 	 1916.960571 	 2 
169 	 1917.309326 	 1 
170 	 1916.737061 	 3 
171 	 1917.614502 	 0 
172 	 1917.689941 	 0 
173 	 1917.832520 	 0 
174 	 1917.726562 	 0 
175 	 1917.727905 	 0 
176 	 1917.301392 	 1 
177 	 1917.808716 	 0 
178 	 1917.457275 	 1 
179 	 1917.327515 	 1 
180 	 1917.700073 	 0 
181 	 1917.809814 	 0 
182 	 1917.223999 	 1 
183 	 1917.685303 	 0 
184 	 1917.848022 	 0 
185 	 1917.775024 	 0 
186 	 1917.745605 	 0 
187 	 1917.934692 	 0 
188 	 1917.512329 	 1 
189 	 1917.796875 	 0 
190 	 1917.432495 	 1 
191 	 1917.735229 	 0 
192 	 1917.657104 	 0 
193 	 1917.852051 	 0 
194 	 1917.454102 	 1 
195 	 1917.327637 	 1 
196 	 1916.996826 	 2 
197 	 1917.420410 	 1 
198 	 1917.514038 	 1 
199 	 1917.791748 	 0 
200 	 1917.713623 	 0 
201 	 1917.403198 	 1 
202 	 1917.805786 	 0 
203 	 1917.534790 	 1 
204 	 1916.716064 	 3 
205 	 1917.292725 	 1 
206 	 1917.831543 	 0 
207 	 1917.741333 	 0 
208 	 1917.672363 	 0 
209 	 1917.858154 	 0 
210 	 1917.674561 	 0 
211 	 1917.440308 	 1 
212 	 1917.893555 	 0 
213 	 1917.473022 	 1 
214 	 1917.406860 	 1 
215 	 1917.711548 	 0 
216 	 1917.763550 	 0 
217 	 1917.341797 	 1 
218 	 1917.709229 	 0 
219 	 1917.818359 	 0 
220 	 1917.450439 	 1 
221 	 1917.643433 	 0 
222 	 1917.754150 	 0 
223 	 1917.336914 	 1 
224 	 1917.883423 	 0 
225 	 1917.834229 	 0 
226 	 1917.336792 	 1 
227 	 1917.810059 	 0 
228 	 1917.424927 	 1 
229 	 1917.749023 	 0 
230 	 1917.816650 	 0 
231 	 1917.426392 	 1 
232 	 1917.740723 	 0 
233 	 1917.746704 	 0 
234 	 1917.685425 	 0 
235 	 1917.776855 	 0 
236 	 1917.752197 	 0 
237 	 1917.763916 	 0 
238 	 1917.758057 	 0 
239 	 1917.845215 	 0 
240 	 1917.765381 	 0 
241 	 1917.027222 	 2 
242 	 1917.781372 	 0 
243 	 1917.688232 	 0 
244 	 1917.785156 	 0 
245 	 1917.439697 	 1 
246 	 1917.758301 	 0 
247 	 1917.826294 	 0 
248 	 1917.485718 	 1 
249 	 1917.666138 	 0 
250 	 1917.867676 	 0 
251 	 1917.807007 	 0 
252 	 1917.731445 	 0 
253 	 1917.791504 	 0 
254 	 1917.887817 	 0 
255 	 1917.768555 	 0 
256 	 1917.766846 	 0 
257 	 1917.745728 	 0 
258 	 1917.338135 	 1 
259 	 1917.454712 	 1 
260 	 1917.769897 	 0 
261 	 1917.719482 	 0 
262 	 1917.825806 	 0 
263 	 1917.760986 	 0 
264 	 1917.750122 	 0 
265 	 1917.506714 	 1 
